date,actual,forecast
2024-11-20,12844.0,12686.708999999992
2024-11-21,12855.93,12686.708999999992
2024-11-22,12844.21,12686.708999999992
2024-11-23,12844.21,12686.708999999992
2024-11-24,12844.21,12686.708999999992
2024-11-25,12829.07,12686.708999999992
2024-11-26,12814.78,12686.708999999992
2024-11-27,12820.47,12686.708999999992
2024-11-28,12848.38,12686.708999999992
2024-11-29,12865.05,12686.708999999992
2024-11-30,12865.05,12686.708999999992
2024-12-01,12865.05,12686.708999999992
2024-12-02,12852.0,12686.708999999992
2024-12-03,12838.33,12686.708999999992
2024-12-04,12825.43,12686.708999999992
2024-12-05,12813.04,12686.708999999992
2024-12-06,12837.1,12686.708999999992
2024-12-07,12837.1,12686.708999999992
2024-12-08,12837.1,12686.708999999992
2024-12-09,12837.1,12686.708999999992
2024-12-10,12861.25,12686.708999999992
2024-12-11,12874.02,12686.708999999992
2024-12-12,12865.66,12686.708999999992
2024-12-13,12860.09,12686.708999999992
2024-12-14,12880.0,12686.708999999992
2024-12-15,12880.0,12686.708999999992
2024-12-16,12892.97,12686.708999999992
2024-12-17,12874.86,12686.708999999992
2024-12-18,12869.9,12686.708999999992
2024-12-19,12861.83,12686.708999999992
2024-12-20,12875.06,12686.708999999992
2024-12-21,12875.06,12686.708999999992
2024-12-22,12875.06,12686.708999999992
2024-12-23,12893.07,12686.708999999992
2024-12-24,12902.0,12686.708999999992
2024-12-25,12909.8,12686.708999999992
2024-12-26,12928.27,12686.708999999992
2024-12-27,12920.48,12686.708999999992
2024-12-28,12920.48,12686.708999999992
2024-12-29,12920.48,12686.708999999992
2024-12-30,12920.48,12686.708999999992
2024-12-31,12920.48,12686.708999999992
2025-01-01,12920.48,12686.708999999992
2025-01-02,12920.48,12686.708999999992
2025-01-03,12904.91,12686.708999999992
2025-01-04,12915.18,12686.708999999992
2025-01-05,12915.18,12686.708999999992
2025-01-06,12942.01,12686.708999999992
2025-01-07,12930.11,12686.708999999992
2025-01-08,12948.1,12686.708999999992
2025-01-09,12962.98,12686.708999999992
2025-01-10,12940.44,12686.708999999992
2025-01-11,12940.44,12686.708999999992
2025-01-12,12940.44,12686.708999999992
2025-01-13,12957.0,12686.708999999992
2025-01-14,12972.08,12686.708999999992
2025-01-15,12971.0,12686.708999999992
2025-01-16,12962.01,12686.708999999992
2025-01-17,12955.26,12686.708999999992
2025-01-18,12955.26,12686.708999999992
2025-01-19,12955.26,12686.708999999992
2025-01-20,12967.0,12686.708999999992
2025-01-21,12975.09,12686.708999999992
2025-01-22,12984.44,12686.708999999992
2025-01-23,12990.0,12686.708999999992
2025-01-24,12979.13,12686.708999999992
2025-01-25,12979.13,12686.708999999992
2025-01-26,12979.13,12686.708999999992
2025-01-27,12969.05,12686.708999999992
2025-01-28,12963.27,12686.708999999992
2025-01-29,12974.98,12686.708999999992
2025-01-30,12968.34,12686.708999999992
2025-01-31,12957.01,12686.708999999992
2025-02-01,12957.01,12686.708999999992
2025-02-02,12957.01,12686.708999999992
2025-02-03,12975.05,12686.708999999992
2025-02-04,12985.01,12686.708999999992
2025-02-05,12998.91,12686.708999999992
2025-02-06,12985.32,12686.708999999992
2025-02-07,12969.84,12686.708999999992
2025-02-08,12969.84,12686.708999999992
2025-02-09,12969.84,12686.708999999992
2025-02-10,12957.0,12686.708999999992
2025-02-11,12971.93,12686.708999999992
2025-02-12,12979.99,12686.708999999992
2025-02-13,12989.07,12686.708999999992
2025-02-14,13003.95,12686.708999999992
2025-02-15,13003.95,12686.708999999992
2025-02-16,13003.95,12686.708999999992
2025-02-17,12993.15,12686.708999999992
2025-02-18,12981.25,12686.708999999992
2025-02-19,12970.19,12686.708999999992
2025-02-20,12950.03,12686.708999999992
2025-02-21,12929.92,12686.708999999992
2025-02-22,12929.92,12686.708999999992
2025-02-23,12929.92,12686.708999999992
2025-02-24,12916.18,12686.708999999992
2025-02-25,12899.91,12686.708999999992
2025-02-26,12884.62,12686.708999999992
2025-02-27,12879.95,12686.708999999992
2025-02-28,12877.37,12686.708999999992
2025-03-01,12877.37,12686.708999999992
2025-03-02,12877.37,12686.708999999992
2025-03-03,12890.07,12686.708999999992
2025-03-04,12897.2,12686.708999999992
2025-03-05,12903.33,12686.708999999992
2025-03-06,12900.37,12686.708999999992
2025-03-07,12918.36,12686.708999999992
2025-03-08,12918.36,12686.708999999992
2025-03-09,12918.36,12686.708999999992
2025-03-10,12918.36,12686.708999999992
2025-03-11,12940.11,12686.708999999992
2025-03-12,12931.94,12686.708999999992
2025-03-13,12920.0,12686.708999999992
2025-03-14,12938.11,12686.708999999992
2025-03-15,12938.11,12686.708999999992
2025-03-16,12938.11,12686.708999999992
2025-03-17,12953.2,12686.708999999992
2025-03-18,12943.39,12686.708999999992
2025-03-19,12935.68,12686.708999999992
2025-03-20,12926.51,12686.708999999992
2025-03-21,12926.51,12686.708999999992
2025-03-22,12926.51,12686.708999999992
2025-03-23,12926.51,12686.708999999992
2025-03-24,12940.58,12686.708999999992
2025-03-25,12947.07,12686.708999999992
2025-03-26,12929.37,12686.708999999992
2025-03-27,12909.19,12686.708999999992
2025-03-28,12913.19,12686.708999999992
2025-03-29,12913.19,12686.708999999992
2025-03-30,12913.19,12686.708999999992
2025-03-31,12913.19,12686.708999999992
2025-04-01,12937.16,12686.708999999992
2025-04-02,12925.2,12686.708999999992
2025-04-03,12915.0,12686.708999999992
2025-04-04,12920.44,12686.708999999992
2025-04-05,12920.44,12686.708999999992
2025-04-06,12920.44,12686.708999999992
2025-04-07,12947.2,12686.708999999992
2025-04-08,12966.38,12686.708999999992
2025-04-09,12960.38,12686.708999999992
2025-04-10,12973.31,12686.708999999992
2025-04-11,12968.38,12686.708999999992
2025-04-12,12968.38,12686.708999999992
2025-04-13,12968.38,12686.708999999992
2025-04-14,12980.33,12686.708999999992
2025-04-15,12969.56,12686.708999999992
2025-04-16,12980.89,12686.708999999992
2025-04-17,12994.59,12686.708999999992
2025-04-18,12964.43,12686.708999999992
2025-04-19,12964.43,12686.708999999992
2025-04-20,12964.43,12686.708999999992
2025-04-21,12938.2,12686.708999999992
2025-04-22,12909.64,12686.708999999992
2025-04-23,12878.96,12686.708999999992
2025-04-24,12890.43,12686.708999999992
2025-04-25,12927.17,12686.708999999992
2025-04-26,12927.17,12686.708999999992
2025-04-27,12927.17,12686.708999999992
2025-04-28,12957.14,12686.708999999992
2025-04-29,12948.1,12686.708999999992
2025-04-30,12933.16,12686.708999999992
2025-05-01,12920.16,12686.708999999992
2025-05-02,12900.0,12686.708999999992
2025-05-03,12900.0,12686.708999999992
2025-05-04,12900.0,12686.708999999992
2025-05-05,12915.07,12686.708999999992
2025-05-06,12938.01,12686.708999999992
2025-05-07,12924.92,12686.708999999992
2025-05-08,12910.15,12686.708999999992
2025-05-09,12910.15,12686.708999999992
2025-05-10,12910.15,12686.708999999992
2025-05-11,12910.15,12686.708999999992
2025-05-12,12880.35,12686.708999999992
2025-05-13,12895.55,12686.708999999992
2025-05-14,12935.27,12686.708999999992
2025-05-15,12980.16,12686.708999999992
2025-05-16,12965.34,12686.708999999992
2025-05-17,12965.34,12686.708999999992
2025-05-18,12965.34,12686.708999999992
2025-05-19,12917.1,12686.708999999992
2025-05-20,12858.15,12686.708999999992
2025-05-21,12892.91,12686.708999999992
2025-05-22,12937.93,12686.708999999992
2025-05-23,12904.51,12686.708999999992
2025-05-24,12904.51,12686.708999999992
2025-05-25,12904.51,12686.708999999992
2025-05-26,12915.9,12686.708999999992
2025-05-27,12939.93,12686.708999999992
2025-05-28,12886.9,12686.708999999992
2025-05-29,12831.13,12686.708999999992
2025-05-30,12768.26,12686.708999999992
2025-05-31,12768.26,12686.708999999992
2025-06-01,12768.26,12686.708999999992
2025-06-02,12790.43,12686.708999999992
2025-06-03,12834.61,12686.708999999992
2025-06-04,12857.35,12686.708999999992
2025-06-05,12831.81,12686.708999999992
2025-06-06,12831.81,12686.708999999992
2025-06-07,12831.81,12686.708999999992
2025-06-08,12831.81,12686.708999999992
2025-06-09,12777.52,12686.708999999992
2025-06-10,12712.05,12686.708999999992
2025-06-11,12674.37,12686.708999999992
2025-06-12,12646.56,12651.513299999982
2025-06-13,12705.79,12645.798699999985
2025-06-14,12705.79,12687.665399999989
2025-06-15,12705.79,12686.41509999999
2025-06-16,12760.21,12685.222399999993
2025-06-17,12715.13,12688.764399999995
2025-06-18,12668.14,12692.422899999996
2025-06-19,12618.63,12659.192799999986
2025-06-20,12559.26,12645.62859999999
2025-06-21,12559.26,12633.551599999997
2025-06-22,12559.26,12627.278
2025-06-23,12496.94,12622.8348
2025-06-24,12410.99,12557.271100000002
2025-06-25,12456.25,12481.739700000004
2025-06-26,12531.78,12484.853200000001
2025-06-27,12586.41,12528.680700000008
2025-06-28,12586.41,12571.854899999998
2025-06-29,12586.41,12589.424599999995
2025-06-30,12654.13,12598.014999999992
2025-07-01,12694.97,12617.4217
2025-07-02,12676.11,12636.345800000001
2025-07-03,12591.71,12647.088000000003
2025-07-04,12557.56,12637.015300000006
2025-07-05,12557.56,12619.88000000001
2025-07-06,12557.56,12619.02770000001
2025-07-07,12606.73,12617.000600000003
2025-07-08,12676.73,12621.403400000001
2025-07-09,12712.09,12635.660500000005
2025-07-10,12653.32,12642.605799999998
2025-07-11,12634.34,12634.111700000007
2025-07-12,12634.34,12636.143200000008
2025-07-13,12634.34,12642.017500000009
2025-07-14,12615.07,12658.276199999997
2025-07-15,12699.14,12658.114699999998
2025-07-16,12778.12,12686.954999999994
2025-07-17,12758.36,12693.254299999997
2025-07-18,12658.19,12697.803799999996
2025-07-19,12658.19,12665.308499999994
2025-07-20,12658.19,12659.852899999993
2025-07-21,12578.21,12660.375899999992
2025-07-22,12603.52,12644.549599999995
2025-07-23,12704.02,12648.636699999997
2025-07-24,12762.53,12676.271099999998
2025-07-25,12653.48,12679.548599999998
2025-07-26,12653.48,12659.101800000002
2025-07-27,12653.48,12651.8698
2025-07-28,12581.73,12648.845200000005
2025-07-29,12514.34,12650.994699999997
2025-07-30,12500.01,12586.0795
2025-07-31,12591.57,12523.3342
2025-08-01,12692.42,12588.557400000002
2025-08-02,12692.42,12641.857600000003
2025-08-03,12692.42,12644.160200000002
2025-08-04,12725.16,12648.3307
2025-08-05,12621.29,12653.392700000004
2025-08-06,12524.89,12635.51420000001
2025-08-07,12502.99,12588.9182
