date,actual,forecast
2025-10-01,12067.76,12636.785983091557
2025-10-02,12084.1,12636.785983091557
2025-10-03,12099.72,12636.785983091557
2025-10-04,12099.72,12636.785983091557
2025-10-05,12099.72,12636.785983091557
2025-10-06,12060.48,12636.785983091557
2025-10-07,12022.9,12636.785983091557
2025-10-08,12038.68,12636.785983091557
2025-10-09,12072.03,12636.785983091557
2025-10-10,12123.38,12636.785983091557
2025-10-11,12123.38,12636.785983091557
2025-10-12,12123.38,12636.785983091557
2025-10-13,12140.91,12636.785983091557
2025-10-14,12149.55,12636.785983091557
2025-10-15,12185.11,12636.785983091557
2025-10-16,12233.67,12636.785983091557
2025-10-17,12160.99,12636.785983091557
2025-10-18,12160.99,12636.785983091557
2025-10-19,12160.99,12636.785983091557
2025-10-20,12108.24,12636.785983091557
2025-10-21,12060.15,12636.785983091557
2025-10-22,12011.02,12636.785983091557
2025-10-23,12101.29,12636.785983091557
2025-10-24,12129.33,12636.785983091557
2025-10-25,12129.33,12636.785983091557
2025-10-26,12129.33,12636.785983091557
2025-10-27,12117.35,12636.785983091557
2025-10-28,12053.46,12636.785983091557
2025-10-29,12004.47,12636.785983091557
2025-10-30,11990.53,12636.785983091557
2025-10-31,12025.22,12636.785983091557
2025-11-01,12025.22,12636.785983091557
2025-11-02,12025.22,12636.785983091557
2025-11-03,12005.09,12636.785983091557
2025-11-04,11972.34,12636.785983091557
2025-11-05,11950.63,12636.785983091557
2025-11-06,11970.67,12636.785983091557
2025-11-07,12022.92,12636.785983091557
2025-11-08,12022.92,12636.785983091557
2025-11-09,12022.92,12636.785983091557
2025-11-10,12060.27,12636.785983091557
2025-11-11,12014.94,12636.785983091557
2025-11-12,11990.0,12636.785983091557
2025-11-13,11972.35,12636.785983091557
2025-11-14,11985.1,12636.785983091557
2025-11-15,11985.1,12636.785983091557
2025-11-16,11985.1,12636.785983091557
2025-11-17,12039.61,12636.785983091557
2025-11-18,12009.92,12636.785983091557
2025-11-19,11940.7,12636.785983091557
2025-11-20,11910.93,12636.785983091557
2025-11-21,11914.67,12636.785983091557
2025-11-22,11914.67,12636.785983091557
2025-11-23,11914.67,12636.785983091557
2025-11-24,11971.4,12636.785983091557
2025-11-25,11988.32,12636.785983091557
2025-11-26,11936.89,12636.785983091557
2025-11-27,11881.6,12636.785983091557
2025-11-28,11902.3,12636.785983091557
2025-11-29,11902.3,12636.785983091557
