date,actual,forecast
2024-08-09,12651.98,12641.841673602017
2024-08-10,12651.98,12653.089193971113
2024-08-11,12651.98,12653.192563172192
2024-08-12,12643.0,12654.355212843555
2024-08-13,12630.96,12643.98932137368
2024-08-14,12619.96,12628.91802141525
2024-08-15,12622.77,12616.44115118375
2024-08-16,12650.05,12621.219274638726
2024-08-17,12650.05,12653.321757230882
2024-08-18,12650.05,12652.060011512862
2024-08-19,12658.0,12650.069240781757
2024-08-20,12640.93,12659.379860500425
2024-08-21,12625.21,12639.777104323328
2024-08-22,12645.01,12622.338221504451
2024-08-23,12677.04,12646.607741097452
2024-08-24,12677.04,12681.691882571233
2024-08-25,12677.04,12677.529832515313
2024-08-26,12688.08,12676.079694490962
2024-08-27,12669.65,12690.555707953525
2024-08-28,12652.19,12669.928215666434
2024-08-29,12673.94,12649.671906066711
2024-08-30,12625.01,12675.104562175653
2024-08-31,12625.01,12619.647152247922
2024-09-01,12625.01,12621.070295096675
2024-09-02,12625.01,12626.281604485726
2024-09-03,12625.01,12625.688303366758
2024-09-04,12640.04,12624.526682864205
2024-09-05,12650.26,12640.727453419775
2024-09-06,12707.95,12651.678238949267
2024-09-07,12707.95,12715.057336752381
2024-09-08,12707.95,12711.646443721274
2024-09-09,12700.1,12707.731880475818
2024-09-10,12681.79,12700.347524198209
2024-09-11,12686.71,12680.523259044614
2024-09-12,12715.07,12686.602154837941
2024-09-13,12741.76,12717.846576217456
2024-09-14,12741.76,12744.622499248988
2024-09-15,12741.76,12741.804172658043
2024-09-16,12749.75,12742.361388467396
2024-09-17,12729.48,12753.17871386436
2024-09-18,12732.56,12729.21082249397
2024-09-19,12739.95,12731.055068726131
2024-09-20,12724.84,12739.557144762595
2024-09-21,12724.84,12722.252605065916
2024-09-22,12724.84,12724.136742846176
2024-09-23,12729.83,12726.491927873853
2024-09-24,12747.29,12731.262964570924
2024-09-25,12754.83,12748.858576618873
2024-09-26,12757.65,12755.146916039865
2024-09-27,12736.48,12757.462435828329
2024-09-28,12736.48,12735.097671462887
2024-09-29,12736.48,12737.122144069806
2024-09-30,12715.42,12737.77468123598
2024-10-01,12715.42,12712.02419988821
2024-10-02,12739.99,12712.430243791874
2024-10-03,12757.94,12742.389489210691
2024-10-04,12741.02,12761.78449724054
2024-10-05,12741.02,12740.228738954858
2024-10-06,12741.02,12740.36097326917
2024-10-07,12775.02,12741.954092375658
2024-10-08,12794.88,12778.964094681418
2024-10-09,12787.03,12798.046307260029
